k,pop_size,iterations,perc_elitism,perc_mat,sel_type,cross_type,mutation_rate,mut_type,best_solution_fitness,solution_generation,cycle_time,station_times,operator_times,violations,best_solution
23121,1000,1000,0.01,0.5,rank,DP,0.05,random,30819,7,30819,"[29064, 11541, 22632, 7935, 15228, 15951, 30654, 28113, 30819, 29037, 20598]","[23700, 24726, 28113, 30819, 29037, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 7, 8, 9, 9, 9, 7, 8, 6, 6, 7, 9, 9, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,rank,UX,0.05,random,29586,19,29586,"[29064, 11541, 24732, 7935, 22722, 11322, 27105, 29586, 28800, 28167, 20598]","[25800, 24042, 29586, 28800, 28167, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 7, 8, 7, 8, 8, 9, 4, 4, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,rank,SP,0.1,random,30240,3,30240,"[29064, 11541, 24732, 9636, 21021, 11322, 27105, 30240, 28062, 28251, 20598]","[27501, 22341, 30240, 28062, 28251, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 9, 9, 8, 8, 8, 8, 4, 4, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,rank,DP,0.1,random,29826,22,29826,"[27813, 14730, 20694, 7935, 24822, 13746, 24681, 29826, 27828, 28899, 20598]","[23700, 26142, 29826, 27828, 28899, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 9, 8, 8, 7, 9, 8, 4, 4, 6, 9, 9, 9, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,rank,UX,0.1,random,30006,20,30006,"[29064, 13479, 22794, 7935, 20517, 13527, 25689, 29484, 28479, 30006, 20598]","[25800, 22626, 29484, 28479, 30006, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 9, 9, 9, 8, 9, 8, 4, 4, 7, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,rank,SP,0.15,random,29418,9,29418,"[29064, 11541, 24732, 7935, 13128, 23340, 24681, 28062, 29073, 29418, 20598]","[25800, 24042, 28062, 29073, 29418, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 7, 9, 7, 8, 7, 5, 5, 6, 7, 7, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,rank,DP,0.15,random,30453,18,30453,"[27813, 14730, 20694, 7935, 22617, 15951, 24681, 28155, 30453, 27945, 20598]","[23700, 26142, 28155, 30453, 27945, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 7, 8, 7, 7, 7, 9, 4, 4, 6, 8, 8, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,rank,UX,0.15,random,29418,16,29418,"[29064, 13479, 22794, 7935, 20517, 13527, 27105, 28536, 28599, 29418, 20598]","[25800, 24042, 28536, 28599, 29418, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 9, 7, 9, 7, 8, 8, 4, 4, 6, 8, 8, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,SP,0.05,random,31089,13,31089,"[27813, 20181, 22632, 7935, 15228, 13527, 25689, 28215, 29202, 30552, 20598]","[31089, 17337, 28215, 29202, 30552, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 8, 8, 7, 9, 9, 1, 1, 7, 7, 7, 9, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,DP,0.05,random,30534,15,30534,"[29064, 13479, 20694, 7935, 15228, 20916, 27105, 30534, 29001, 27018, 20598]","[23700, 26142, 30534, 29001, 27018, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 8, 9, 7, 7, 9, 8, 5, 5, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,UX,0.05,random,29157,32,29157,"[29064, 11541, 24732, 7935, 20517, 15951, 24681, 29157, 28788, 28608, 20598]","[25800, 24042, 29157, 28788, 28608, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 9, 8, 8, 9, 7, 7, 8, 4, 4, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,SP,0.1,random,30027,9,30027,"[27813, 14730, 22794, 7935, 13128, 23340, 24681, 30027, 29964, 26562, 20598]","[25800, 24042, 30027, 29964, 26562, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 8, 7, 8, 8, 9, 9, 5, 5, 6, 8, 8, 8, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,DP,0.1,random,29826,3,29826,"[27813, 12792, 24732, 9636, 18816, 13527, 27105, 29826, 28638, 28089, 20598]","[27501, 22341, 29826, 28638, 28089, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 9, 9, 8, 7, 9, 8, 4, 4, 6, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,UX,0.1,random,29358,11,29358,"[29064, 13479, 22794, 7935, 20517, 13527, 27105, 29358, 29028, 28167, 20598]","[25800, 24042, 29358, 29028, 28167, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 7, 8, 8, 7, 9, 4, 4, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,SP,0.15,random,31089,15,31089,"[29064, 18930, 22632, 7935, 15228, 15951, 23265, 30414, 27498, 30057, 20598]","[31089, 17337, 30414, 27498, 30057, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 8, 7, 9, 7, 7, 9, 1, 1, 9, 9, 9, 9, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,DP,0.15,random,29688,12,29688,"[29064, 11541, 22632, 7935, 24822, 13746, 24681, 28479, 29688, 28386, 20598]","[23700, 26142, 28479, 29688, 28386, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 9, 7, 7, 9, 8, 7, 8, 4, 4, 6, 7, 7, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.5,tournament,UX,0.15,random,29328,11,29328,"[29064, 11541, 22632, 7935, 17433, 18711, 27105, 29139, 29328, 28086, 20598]","[23700, 26142, 29139, 29328, 28086, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 9, 9, 7, 7, 9, 8, 8, 8, 9, 5, 5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,SP,0.05,random,29259,1,29259,"[29064, 13479, 22794, 7935, 13128, 20916, 27105, 28776, 28518, 29259, 20598]","[25800, 24042, 28776, 28518, 29259, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 9, 8, 7, 9, 8, 8, 5, 5, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,DP,0.05,random,29469,5,29469,"[29064, 13479, 22794, 7935, 22722, 13746, 24681, 29139, 29469, 27945, 20598]","[25800, 24042, 29139, 29469, 27945, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 7, 8, 8, 8, 8, 9, 4, 4, 6, 8, 8, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,UX,0.05,random,29001,6,29001,"[27813, 14730, 20694, 7935, 17433, 21135, 24681, 28944, 29001, 28608, 20598]","[23700, 26142, 28944, 29001, 28608, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 9, 8, 7, 9, 7, 7, 8, 5, 5, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,SP,0.1,random,29439,1,29439,"[27813, 12792, 22632, 7935, 24822, 13746, 24681, 29439, 28587, 28527, 20598]","[23700, 26142, 29439, 28587, 28527, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 9, 8, 9, 9, 8, 7, 8, 4, 4, 6, 7, 7, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,DP,0.1,random,29589,2,29589,"[27813, 12792, 24732, 7935, 13128, 23340, 23265, 28815, 29565, 29589, 20598]","[25800, 22626, 28815, 29565, 29589, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 9, 9, 9, 7, 9, 5, 5, 7, 8, 8, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,UX,0.1,random,29049,1,29049,"[27813, 14730, 22794, 9636, 18816, 15951, 24681, 28476, 29028, 29049, 20598]","[27501, 22341, 28476, 29028, 29049, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 7, 8, 8, 9, 7, 4, 4, 6, 7, 7, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,SP,0.15,random,29925,3,29925,"[29064, 11541, 24732, 7935, 15333, 21135, 23265, 28869, 29175, 29925, 20598]","[25800, 22626, 28869, 29175, 29925, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 8, 8, 9, 7, 9, 5, 5, 8, 9, 9, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,DP,0.15,random,29748,3,29748,"[29064, 11541, 22632, 7935, 17433, 21135, 24681, 28455, 29748, 28350, 20598]","[23700, 26142, 28455, 29748, 28350, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 7, 9, 9, 9, 7, 7, 8, 5, 5, 6, 9, 9, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,roulette,UX,0.15,random,29139,5,29139,"[29064, 11541, 24732, 7935, 22722, 13746, 24681, 29139, 28317, 29097, 20598]","[25800, 24042, 29139, 28317, 29097, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 7, 9, 9, 8, 8, 8, 4, 4, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,SP,0.05,random,29649,10,29649,"[27813, 14730, 20694, 7935, 17433, 21135, 24681, 29649, 28476, 28428, 20598]","[23700, 26142, 29649, 28476, 28428, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 9, 7, 9, 8, 7, 8, 8, 5, 5, 6, 7, 7, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,DP,0.05,random,29544,8,29544,"[29064, 13479, 22794, 9636, 18816, 13527, 27105, 29544, 28359, 28650, 20598]","[27501, 22341, 29544, 28359, 28650, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 9, 8, 9, 8, 8, 8, 7, 4, 4, 6, 9, 9, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,UX,0.05,random,29001,5,29001,"[27813, 14730, 22794, 9636, 13632, 21135, 24681, 28869, 29001, 28683, 20598]","[27501, 22341, 28869, 29001, 28683, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 9, 8, 8, 7, 9, 5, 5, 6, 9, 9, 9, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,SP,0.1,random,30120,10,30120,"[29064, 11541, 22632, 7935, 17433, 18711, 25689, 29484, 28365, 30120, 20598]","[23700, 24726, 29484, 28365, 30120, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 9, 8, 8, 8, 9, 8, 5, 5, 7, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,DP,0.1,random,29370,8,29370,"[27813, 12792, 22632, 7935, 17433, 18711, 27105, 29139, 29370, 28044, 20598]","[23700, 26142, 29139, 29370, 28044, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 9, 9, 7, 7, 8, 9, 8, 8, 9, 5, 5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,UX,0.1,random,29580,2,29580,"[29064, 11541, 24732, 7935, 20517, 15951, 24681, 29580, 28587, 28386, 20598]","[25800, 24042, 29580, 28587, 28386, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 9, 8, 7, 9, 8, 7, 8, 4, 4, 6, 7, 7, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,SP,0.15,random,29433,11,29433,"[29064, 11541, 22632, 7935, 22617, 15951, 24681, 28470, 29433, 28650, 20598]","[23700, 26142, 28470, 29433, 28650, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 9, 7, 9, 8, 8, 7, 8, 4, 4, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,DP,0.15,random,29703,5,29703,"[29064, 13479, 22794, 9636, 11427, 20916, 27105, 28479, 28371, 29703, 20598]","[27501, 22341, 28479, 28371, 29703, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 7, 7, 8, 9, 7, 9, 5, 5, 6, 7, 7, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,rank,UX,0.15,random,29124,36,29124,"[29064, 11541, 22632, 7935, 24822, 13746, 24681, 29124, 29001, 28428, 20598]","[23700, 26142, 29124, 29001, 28428, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 9, 8, 9, 7, 7, 7, 8, 4, 4, 6, 7, 7, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,tournament,SP,0.05,random,29427,16,29427,"[27813, 14730, 20694, 7935, 15228, 23340, 24681, 29427, 29295, 27831, 20598]","[23700, 26142, 29427, 29295, 27831, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 7, 9, 9, 7, 8, 9, 5, 5, 6, 8, 8, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.01,0.1,tournament,DP,0.05,random,29418,5,29418,"[29064, 13479, 20694, 7935, 24822, 11322, 27105, 28869, 28266, 29418, 20598]","[23700, 26142, 28869, 28266, 29418, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 9, 8, 9, 8, 7, 8, 4, 4, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
