k,pop_size,iterations,perc_elitism,perc_mat,sel_type,cross_type,mutation_rate,mut_type,best_solution_fitness,cycle_time,station_times,operator_times,violations,best_solution
231734,1000,1000,0.02,0.1,roulette,UX,0.01,random,287966,287966,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 287894, 287662, 287966, 204660]","[279692, 260032, 287894, 287662, 287966, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 9, 8, 7, 7, 8, 5, 5, 6, 7, 7, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,roulette,SP,0.02,random,294290,294290,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 282696, 294290, 286536, 204660]","[262510, 277214, 282696, 294290, 286536, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 8, 7, 7, 7, 8, 8, 9, 8, 4, 4, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,roulette,DP,0.02,random,296144,296144,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 282194, 285184, 296144, 204660]","[262510, 277214, 282194, 285184, 296144, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 9, 7, 9, 8, 9, 8, 8, 4, 4, 6, 7, 7, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,roulette,UX,0.02,random,290358,290358,"[279786, 150250, 207434, 117070, 209144, 138914, 283186, 285704, 290358, 287460, 204660]","[279692, 260032, 285704, 290358, 287460, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 8, 9, 9, 7, 7, 8, 4, 4, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,SP,0.01,random,294036,294036,"[279786, 150250, 228104, 96400, 209144, 138914, 283186, 294036, 281624, 287862, 204660]","[279692, 260032, 294036, 281624, 287862, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 9, 8, 7, 7, 7, 7, 8, 9, 4, 4, 6, 8, 8, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,DP,0.01,random,294466,294466,"[292972, 137064, 207434, 79218, 246996, 138914, 269310, 293196, 289736, 294466, 204660]","[241840, 284008, 293196, 289736, 294466, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 8, 9, 7, 7, 8, 9, 4, 4, 7, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,UX,0.01,random,288340,288340,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 287894, 287288, 288340, 204660]","[279692, 260032, 287894, 287288, 288340, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 8, 9, 7, 7, 8, 5, 5, 6, 7, 7, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,SP,0.02,random,293212,293212,"[292972, 137064, 228104, 79218, 226326, 138914, 283186, 291866, 293212, 278444, 204660]","[262510, 277214, 291866, 293212, 278444, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 9, 8, 9, 8, 7, 8, 4, 4, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,DP,0.02,random,294466,294466,"[292972, 137064, 207434, 79218, 246996, 138914, 269310, 293762, 289170, 294466, 204660]","[241840, 284008, 293762, 289170, 294466, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 9, 8, 7, 8, 9, 4, 4, 7, 7, 7, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,UX,0.02,random,293212,293212,"[292972, 137064, 207434, 96400, 156134, 212594, 283186, 293212, 291360, 278950, 204660]","[259022, 280702, 293212, 291360, 278950, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 9, 7, 8, 7, 8, 7, 5, 5, 6, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,SP,0.01,random,291374,291374,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 290986, 281162, 291374, 204660]","[259022, 280702, 290986, 281162, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 8, 7, 8, 9, 7, 9, 5, 5, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,DP,0.01,random,291866,291866,"[279786, 150250, 207434, 117070, 209144, 138914, 283186, 291866, 280282, 291374, 204660]","[279692, 260032, 291866, 280282, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 7, 9, 4, 4, 6, 8, 8, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,UX,0.01,random,288796,288796,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 288796, 287662, 287064, 204660]","[262510, 277214, 288796, 287662, 287064, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 7, 8, 9, 7, 8, 4, 4, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,SP,0.02,random,295990,295990,"[279786, 150250, 207434, 117070, 135464, 212594, 269310, 295990, 292036, 289372, 204660]","[279692, 246156, 295990, 292036, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 7, 7, 8, 7, 7, 5, 5, 7, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,DP,0.02,random,289346,289346,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 287662, 286514, 289346, 204660]","[259022, 280702, 287662, 286514, 289346, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 7, 9, 7, 9, 9, 7, 4, 4, 6, 8, 8, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,UX,0.02,random,294014,294014,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 289170, 280338, 294014, 204660]","[259022, 280702, 289170, 280338, 294014, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 9, 9, 7, 9, 7, 8, 4, 4, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,SP,0.01,random,295128,295128,"[279786, 150250, 207434, 79218, 173316, 212594, 269310, 295128, 288052, 294218, 204660]","[241840, 284008, 295128, 288052, 294218, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 9, 8, 9, 8, 5, 5, 8, 9, 9, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,DP,0.01,random,293212,293212,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 293212, 289690, 280620, 204660]","[262510, 277214, 293212, 289690, 280620, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 9, 8, 7, 8, 7, 8, 7, 4, 4, 6, 8, 9, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,UX,0.01,random,292036,292036,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 292036, 284026, 287460, 204660]","[262510, 277214, 292036, 284026, 287460, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 9, 9, 7, 8, 8, 5, 5, 6, 9, 9, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,SP,0.02,random,292086,292086,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 292086, 283574, 287862, 204660]","[259022, 280702, 292086, 283574, 287862, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 9, 7, 8, 7, 7, 8, 8, 9, 4, 4, 6, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,DP,0.02,random,297480,297480,"[292972, 137064, 207434, 99888, 226326, 138914, 269310, 284026, 295892, 297480, 204660]","[262510, 263338, 284026, 295892, 297480, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 9, 9, 9, 8, 7, 7, 4, 4, 8, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,UX,0.02,random,288796,288796,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 287662, 288796, 287064, 204660]","[259022, 280702, 287662, 288796, 287064, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 7, 8, 7, 9, 8, 7, 5, 5, 6, 9, 9, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,SP,0.01,random,294218,294218,"[279786, 150250, 207434, 99888, 152646, 212594, 283186, 292036, 277268, 294218, 204660]","[262510, 277214, 292036, 277268, 294218, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 9, 7, 9, 8, 5, 5, 6, 9, 9, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,DP,0.01,random,289698,289698,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 287288, 289698, 286536, 204660]","[259022, 280702, 287288, 289698, 286536, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 7, 7, 8, 8, 9, 7, 5, 5, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,UX,0.01,random,291374,291374,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 291360, 280788, 291374, 204660]","[262510, 277214, 291360, 280788, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 8, 8, 7, 9, 7, 9, 5, 5, 6, 7, 7, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,SP,0.02,random,295302,295302,"[292972, 137064, 207434, 79218, 173316, 212594, 269310, 295302, 289090, 293006, 204660]","[241840, 284008, 295302, 289090, 293006, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 9, 9, 7, 8, 9, 7, 7, 8, 5, 5, 8, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,DP,0.02,random,290358,290358,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 286628, 290358, 286536, 204660]","[259022, 280702, 286628, 290358, 286536, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 8, 7, 7, 7, 9, 8, 4, 4, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,UX,0.02,random,290752,290752,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 285108, 287662, 290752, 204660]","[262510, 277214, 285108, 287662, 290752, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 8, 9, 9, 8, 5, 5, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,SP,0.01,random,294056,294056,"[292972, 137064, 228104, 79218, 226326, 138914, 283186, 294056, 287662, 281804, 204660]","[262510, 277214, 294056, 287662, 281804, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 9, 8, 9, 7, 8, 4, 4, 6, 7, 7, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,DP,0.01,random,291824,291824,"[279786, 150250, 207434, 99888, 152646, 212594, 283186, 285482, 286216, 291824, 204660]","[262510, 277214, 285482, 286216, 291824, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 9, 9, 7, 9, 8, 8, 5, 5, 6, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,UX,0.01,random,290752,290752,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 285482, 287288, 290752, 204660]","[262510, 277214, 285482, 287288, 290752, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 8, 7, 9, 9, 8, 4, 4, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,SP,0.02,random,293212,293212,"[292972, 137064, 207434, 117070, 135464, 212594, 283186, 291866, 293212, 278444, 204660]","[279692, 260032, 291866, 293212, 278444, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 9, 8, 9, 8, 7, 8, 5, 5, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,DP,0.02,random,289720,289720,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 287288, 286514, 289720, 204660]","[259022, 280702, 287288, 286514, 289720, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 7, 7, 9, 9, 9, 7, 5, 5, 6, 8, 8, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,UX,0.02,random,292198,292198,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 286216, 285108, 292198, 204660]","[262510, 277214, 286216, 285108, 292198, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 9, 8, 9, 9, 7, 7, 5, 5, 6, 7, 7, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,roulette,SP,0.01,random,297480,297480,"[292972, 137064, 207434, 79218, 173316, 212594, 269310, 284324, 295594, 297480, 204660]","[241840, 284008, 284324, 295594, 297480, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 9, 9, 9, 8, 8, 8, 5, 5, 8, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,roulette,DP,0.01,random,291374,291374,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 280788, 291360, 291374, 204660]","[262510, 277214, 280788, 291360, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 7, 8, 9, 8, 9, 5, 5, 6, 8, 8, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,roulette,UX,0.01,random,289720,289720,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 287288, 286514, 289720, 204660]","[262510, 277214, 287288, 286514, 289720, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 7, 7, 9, 9, 9, 7, 4, 4, 6, 8, 8, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,roulette,SP,0.02,random,292086,292086,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 292086, 284196, 287240, 204660]","[262510, 277214, 292086, 284196, 287240, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 9, 7, 8, 7, 7, 8, 9, 8, 4, 4, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,roulette,DP,0.02,random,292086,292086,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 292086, 286216, 285220, 204660]","[262510, 277214, 292086, 286216, 285220, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 9, 7, 9, 7, 7, 9, 8, 8, 4, 4, 6, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,roulette,UX,0.02,random,292432,292432,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 280338, 292432, 290752, 204660]","[262510, 277214, 280338, 292432, 290752, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 7, 4, 4, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,rank,SP,0.01,random,297884,297884,"[279786, 150250, 207434, 79218, 246996, 138914, 283186, 296488, 279068, 287966, 204660]","[241840, 297884, 296488, 279068, 287966, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 7, 9, 7, 8, 8, 8, 4, 4, 6, 7, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,rank,DP,0.01,random,289372,289372,"[279786, 150250, 207434, 117070, 135464, 212594, 283186, 286488, 287662, 289372, 204660]","[279692, 260032, 286488, 287662, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 8, 7, 7, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,rank,UX,0.01,random,289372,289372,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 286488, 287662, 289372, 204660]","[262510, 277214, 286488, 287662, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 8, 7, 7, 8, 4, 4, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,rank,SP,0.02,random,292086,292086,"[279786, 150250, 207434, 99888, 152646, 212594, 283186, 284026, 292086, 287410, 204660]","[262510, 277214, 284026, 292086, 287410, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 9, 8, 9, 8, 8, 9, 7, 7, 5, 5, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,rank,DP,0.02,random,293212,293212,"[292972, 137064, 228104, 96400, 209144, 138914, 283186, 293212, 289170, 281140, 204660]","[279692, 260032, 293212, 289170, 281140, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 9, 7, 8, 7, 8, 7, 4, 4, 6, 9, 9, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,rank,UX,0.02,random,288796,288796,"[279786, 150250, 207434, 117070, 135464, 212594, 283186, 288796, 287662, 287064, 204660]","[279692, 260032, 288796, 287662, 287064, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 7, 8, 9, 7, 8, 5, 5, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,tournament,SP,0.01,random,290752,290752,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 285108, 287662, 290752, 204660]","[262510, 277214, 285108, 287662, 290752, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 8, 9, 9, 8, 4, 4, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,tournament,DP,0.01,random,290358,290358,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 290358, 288796, 284368, 204660]","[259022, 280702, 290358, 288796, 284368, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 8, 9, 9, 8, 7, 4, 4, 6, 9, 9, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
