k,pop_size,iterations,perc_elitism,perc_mat,sel_type,cross_type,mutation_rate,mut_type,best_solution_fitness,cycle_time,station_times,operator_times,violations,best_solution
231734,1000,1000,0.02,0.1,rank,DP,0.01,random,291866,291866,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 291866, 284196, 287460, 204660]","[279692, 260032, 291866, 284196, 287460, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 9, 9, 8, 7, 8, 5, 5, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,UX,0.01,random,289372,289372,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 289340, 284810, 289372, 204660]","[262510, 277214, 289340, 284810, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 7, 8, 7, 7, 8, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,SP,0.025,random,296144,296144,"[292972, 137064, 228104, 79218, 152646, 212594, 283186, 285184, 282194, 296144, 204660]","[262510, 277214, 285184, 282194, 296144, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 9, 8, 9, 7, 9, 7, 7, 5, 5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,DP,0.025,random,291374,291374,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 289956, 282192, 291374, 204660]","[279692, 260032, 289956, 282192, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 8, 8, 7, 7, 7, 9, 8, 9, 5, 5, 6, 7, 7, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,rank,UX,0.025,random,290358,290358,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 284324, 290358, 288840, 204660]","[262510, 277214, 284324, 290358, 288840, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 8, 9, 9, 9, 9, 8, 5, 5, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,SP,0.01,random,294466,294466,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 282016, 287040, 294466, 204660]","[279692, 260032, 282016, 287040, 294466, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 9, 8, 7, 8, 9, 5, 5, 6, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,DP,0.01,random,290752,290752,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 285108, 287662, 290752, 204660]","[262510, 277214, 285108, 287662, 290752, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 8, 9, 9, 8, 5, 5, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,UX,0.01,random,289698,289698,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 289698, 287288, 286536, 204660]","[279692, 260032, 289698, 287288, 286536, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 8, 7, 7, 9, 8, 5, 5, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,SP,0.025,random,287966,287966,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 287662, 287894, 287966, 204660]","[279692, 260032, 287662, 287894, 287966, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 7, 9, 7, 8, 8, 7, 5, 5, 6, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,DP,0.025,random,290016,290016,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 289324, 284182, 290016, 204660]","[279692, 260032, 289324, 284182, 290016, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 9, 7, 8, 7, 8, 9, 5, 5, 6, 7, 7, 7, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.1,tournament,UX,0.025,random,290752,290752,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 287288, 285482, 290752, 204660]","[262510, 277214, 287288, 285482, 290752, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 7, 7, 8, 9, 9, 7, 5, 5, 6, 9, 9, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,SP,0.01,random,293586,293586,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 286666, 293586, 283270, 204660]","[279692, 260032, 286666, 293586, 283270, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 9, 7, 7, 8, 8, 7, 8, 5, 5, 6, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,DP,0.01,random,296144,296144,"[292972, 137064, 228104, 96400, 135464, 212594, 269310, 285184, 296070, 296144, 204660]","[279692, 246156, 285184, 296070, 296144, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 9, 8, 9, 7, 9, 7, 7, 5, 5, 8, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,UX,0.01,random,291824,291824,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 280338, 291360, 291824, 204660]","[259022, 280702, 280338, 291360, 291824, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 9, 9, 8, 9, 8, 7, 5, 5, 6, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,SP,0.025,random,294840,294840,"[292972, 137064, 207434, 96400, 156134, 212594, 283186, 276092, 292590, 294840, 204660]","[259022, 280702, 276092, 292590, 294840, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 9, 8, 8, 9, 5, 5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,DP,0.025,random,298394,298394,"[279786, 150250, 207434, 96400, 156134, 212594, 269310, 298394, 282486, 296518, 204660]","[259022, 266826, 298394, 282486, 296518, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 9, 7, 7, 9, 9, 7, 8, 5, 5, 8, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,roulette,UX,0.025,random,289372,289372,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 288966, 285184, 289372, 204660]","[262510, 277214, 288966, 285184, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 7, 7, 8, 7, 8, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,SP,0.01,random,294344,294344,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 294344, 284336, 284842, 204660]","[259022, 280702, 294344, 284336, 284842, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 7, 8, 9, 8, 9, 9, 5, 5, 6, 8, 8, 7, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,DP,0.01,random,294344,294344,"[292972, 137064, 228104, 96400, 135464, 212594, 283186, 281718, 294344, 287460, 204660]","[279692, 260032, 281718, 294344, 287460, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 9, 9, 7, 7, 7, 5, 5, 6, 9, 9, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,UX,0.01,random,292036,292036,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 292036, 282114, 289372, 204660]","[279692, 260032, 292036, 282114, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 7, 8, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,SP,0.025,random,292432,292432,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 280338, 292432, 290752, 204660]","[262510, 277214, 280338, 292432, 290752, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 7, 5, 5, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,DP,0.025,random,290156,290156,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 289170, 284196, 290156, 204660]","[262510, 277214, 289170, 284196, 290156, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 9, 7, 8, 7, 8, 5, 5, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,rank,UX,0.025,random,290358,290358,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 290358, 286514, 286650, 204660]","[259022, 280702, 290358, 286514, 286650, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 9, 9, 9, 9, 7, 5, 5, 6, 8, 8, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,SP,0.01,random,289540,289540,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 287288, 286694, 289540, 204660]","[262510, 277214, 287288, 286694, 289540, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 9, 9, 7, 7, 8, 9, 8, 7, 5, 5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,DP,0.01,random,293212,293212,"[292972, 137064, 228104, 79218, 152646, 212594, 283186, 293212, 291360, 278950, 204660]","[262510, 277214, 293212, 291360, 278950, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 9, 7, 8, 7, 8, 7, 5, 5, 6, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,UX,0.01,random,291374,291374,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 289954, 282194, 291374, 204660]","[259022, 280702, 289954, 282194, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 7, 9, 7, 9, 5, 5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,SP,0.025,random,292590,292590,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 287662, 292590, 283270, 204660]","[262510, 277214, 287662, 292590, 283270, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 9, 7, 8, 7, 8, 8, 7, 5, 5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,DP,0.025,random,293212,293212,"[292972, 137064, 228104, 96400, 135464, 212594, 269310, 291866, 293212, 292320, 204660]","[279692, 246156, 291866, 293212, 292320, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 9, 8, 9, 8, 7, 8, 5, 5, 9, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,1000,1000,0.02,0.2,tournament,UX,0.025,random,289340,289340,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 289340, 286216, 287966, 204660]","[279692, 260032, 289340, 286216, 287966, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 7, 9, 7, 7, 8, 8, 5, 5, 6, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2500,1000,0.1,0.2,rank,UX,0.5,random,289372,289372,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 286862, 287288, 289372, 204660]","[262510, 277214, 286862, 287288, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 8, 7, 7, 7, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2500,1000,0.1,0.2,rank,UX,0.5,random,289372,289372,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 286488, 287662, 289372, 204660]","[279692, 260032, 286488, 287662, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 8, 7, 7, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2500,1000,0.1,0.2,rank,UX,0.5,random,287966,287966,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 287662, 287894, 287966, 204660]","[259022, 280702, 287662, 287894, 287966, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 7, 9, 7, 8, 8, 7, 4, 4, 6, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2500,1000,0.1,0.2,rank,UX,0.5,random,289372,289372,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 285184, 288966, 289372, 204660]","[259022, 280702, 285184, 288966, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 7, 8, 7, 7, 4, 4, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,10000,1000,0.1,0.2,rank,UX,0.5,random,287966,287966,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 287662, 287894, 287966, 204660]","[279692, 260032, 287662, 287894, 287966, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 7, 9, 7, 8, 8, 7, 5, 5, 6, 8, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231206,10000,1000,0.1,0.2,rank,UX,0.5,random,284218,284218,"[278124, 147310, 227936, 79362, 227214, 137456, 270300, 284218, 283932, 281672, 205980]","[258010, 263902, 284218, 283932, 281672, 205980]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 8, 8, 7, 7, 8, 8, 8, 9, 4, 4, 7, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231206,5000,1000,0.1,0.2,rank,UX,0.5,random,283948,283948,"[278124, 147310, 227936, 96370, 210206, 137456, 270300, 282636, 283238, 283948, 205980]","[275018, 246894, 282636, 283238, 283948, 205980]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 7, 7, 9, 7, 7, 4, 4, 9, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231206,5000,1000,0.1,0.2,rank,UX,0.5,random,284470,284470,"[278124, 147310, 227936, 79362, 227214, 137456, 270300, 282716, 282636, 284470, 205980]","[258010, 263902, 282716, 282636, 284470, 205980]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 9, 8, 8, 9, 8, 8, 4, 4, 9, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,5000,1000,0.1,0.2,rank,UX,0.5,random,28095,28095,"[27813, 14730, 20694, 9636, 13527, 23340, 27051, 28002, 28095, 28086, 20598]","[25401, 26811, 28002, 28095, 28086, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 9, 7, 7, 7, 9, 5, 5, 7, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,5000,1000,0.1,0.2,rank,UX,0.5,random,28107,28107,"[27813, 12792, 24732, 9636, 13632, 21135, 27051, 28104, 27972, 28107, 20598]","[27501, 24711, 28104, 27972, 28107, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 9, 8, 7, 8, 7, 7, 7, 5, 5, 9, 9, 9, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,5000,1000,0.1,0.2,rank,UX,0.5,random,28938,28938,"[27813, 12792, 24732, 7935, 20517, 13527, 27105, 28869, 28746, 28938, 20598]","[25800, 24042, 28869, 28746, 28938, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 9, 8, 9, 7, 8, 4, 4, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,5000,1000,0.1,0.2,rank,UX,0.5,random,28902,28902,"[27813, 14730, 20694, 7935, 15228, 20916, 27105, 28902, 28788, 28863, 20598]","[23700, 26142, 28902, 28788, 28863, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 9, 9, 9, 8, 8, 7, 7, 7, 8, 5, 5, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
