k,pop_size,iterations,perc_elitism,perc_mat,sel_type,cross_type,mutation_rate,mut_type,best_solution_fitness,solution_generation,cycle_time,station_times,operator_times,violations,best_solution
23121,1000,1000,0.05,0.05,rank,DP,0.05,random,29439,3,29439,"[29064, 11541, 22632, 7935, 24822, 11322, 27105, 29439, 29070, 28044, 20598]","[23700, 26142, 29439, 29070, 28044, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 9, 9, 8, 8, 8, 9, 8, 7, 9, 4, 4, 6, 7, 7, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,rank,UX,0.05,random,29433,9,29433,"[29064, 13479, 22794, 7935, 15333, 21135, 24681, 28257, 29433, 28863, 20598]","[25800, 24042, 28257, 29433, 28863, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 9, 7, 7, 8, 8, 7, 8, 5, 5, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,rank,SP,0.1,random,31089,0,31089,"[29064, 20868, 20694, 7935, 17433, 11322, 27105, 29439, 28746, 28368, 20598]","[31089, 18753, 29439, 28746, 28368, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 9, 9, 9, 8, 9, 8, 9, 7, 8, 1, 1, 6, 7, 7, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,rank,DP,0.1,random,29271,6,29271,"[27813, 12792, 24732, 7935, 22722, 13746, 24681, 28212, 29070, 29271, 20598]","[25800, 24042, 28212, 29070, 29271, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 8, 7, 8, 9, 7, 4, 4, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,rank,UX,0.1,random,28902,33,28902,"[27813, 12792, 24732, 7935, 15333, 21135, 24681, 28902, 28788, 28863, 20598]","[25800, 24042, 28902, 28788, 28863, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 9, 8, 8, 7, 7, 7, 8, 5, 5, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,rank,SP,0.15,random,28944,7,28944,"[27813, 12792, 22632, 7935, 17433, 18711, 27105, 28944, 28746, 28863, 20598]","[23700, 26142, 28944, 28746, 28863, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 9, 9, 9, 8, 7, 8, 7, 7, 8, 5, 5, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,rank,DP,0.15,random,29673,0,29673,"[27813, 12792, 24732, 7935, 20517, 13527, 27105, 28776, 28104, 29673, 20598]","[25800, 24042, 28776, 28104, 29673, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 9, 9, 7, 9, 8, 7, 8, 8, 8, 4, 4, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,rank,UX,0.15,random,29283,8,29283,"[27813, 14730, 20694, 7935, 22617, 15951, 24681, 29103, 29283, 28167, 20598]","[23700, 26142, 29103, 29283, 28167, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 7, 7, 8, 7, 9, 4, 4, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,SP,0.05,random,30666,3,30666,"[29064, 11541, 24732, 9636, 13632, 13746, 30654, 27399, 30666, 29904, 20598]","[27501, 20925, 27399, 30666, 29904, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 7, 9, 7, 7, 7, 9, 6, 6, 7, 8, 8, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,DP,0.05,random,29517,6,29517,"[29064, 13479, 20694, 7935, 15228, 23340, 24681, 28869, 29517, 28167, 20598]","[23700, 26142, 28869, 29517, 28167, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 8, 8, 8, 7, 9, 5, 5, 6, 9, 9, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,UX,0.05,random,29283,3,29283,"[29064, 13479, 22794, 7935, 22722, 13746, 24681, 29103, 29283, 28167, 20598]","[25800, 24042, 29103, 29283, 28167, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 7, 7, 8, 7, 9, 4, 4, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,SP,0.1,random,29031,13,29031,"[27813, 14730, 20694, 7935, 22617, 13527, 27105, 29031, 28746, 28776, 20598]","[23700, 26142, 29031, 28746, 28776, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 9, 8, 9, 9, 8, 4, 4, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,DP,0.1,random,31089,4,31089,"[27813, 14730, 28083, 7935, 17433, 13746, 23265, 28416, 29001, 30552, 20598]","[31089, 17337, 28416, 29001, 30552, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 7, 8, 8, 9, 9, 2, 2, 7, 7, 7, 9, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,UX,0.1,random,29229,9,29229,"[27813, 12792, 24732, 9636, 11427, 23340, 24681, 28173, 29229, 29151, 20598]","[27501, 22341, 28173, 29229, 29151, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 8, 8, 8, 8, 9, 7, 7, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,SP,0.15,random,30030,8,30030,"[27813, 14730, 22794, 7935, 22722, 13746, 23265, 29637, 30030, 28302, 20598]","[25800, 22626, 29637, 30030, 28302, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 8, 9, 7, 7, 8, 9, 7, 4, 4, 7, 7, 7, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,DP,0.15,random,29271,6,29271,"[27813, 14730, 20694, 7935, 17433, 21135, 24681, 28494, 28788, 29271, 20598]","[23700, 26142, 28494, 28788, 29271, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 8, 7, 7, 9, 8, 5, 5, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.05,tournament,UX,0.15,random,29139,4,29139,"[29064, 13479, 22794, 7935, 22722, 13746, 24681, 29139, 28476, 28938, 20598]","[25800, 24042, 29139, 28476, 28938, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 7, 9, 8, 9, 8, 8, 4, 4, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,SP,0.05,random,31089,2,31089,"[29064, 18930, 22632, 7935, 15228, 15951, 24681, 30192, 29715, 26646, 20598]","[31089, 18753, 30192, 29715, 26646, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 9, 9, 7, 7, 9, 7, 1, 1, 6, 7, 7, 9, 8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,DP,0.05,random,29691,9,29691,"[27813, 14730, 20694, 7935, 24822, 13746, 24681, 28335, 29691, 28527, 20598]","[23700, 26142, 28335, 29691, 28527, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 9, 8, 9, 9, 8, 8, 7, 4, 4, 6, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,UX,0.05,random,29343,7,29343,"[29064, 13479, 22794, 7935, 13128, 23340, 24681, 29325, 29343, 27885, 20598]","[25800, 24042, 29325, 29343, 27885, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 8, 8, 7, 7, 9, 7, 9, 5, 5, 6, 7, 7, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,SP,0.1,random,29850,5,29850,"[29064, 13479, 22794, 7935, 22722, 11322, 27105, 28536, 29850, 28167, 20598]","[25800, 24042, 28536, 29850, 28167, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 7, 8, 7, 8, 9, 4, 4, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,DP,0.1,random,29826,2,29826,"[29064, 11541, 22632, 7935, 22617, 13527, 25689, 29826, 28476, 29667, 20598]","[23700, 24726, 29826, 28476, 29667, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 9, 9, 8, 7, 8, 8, 4, 4, 9, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,UX,0.1,random,29310,3,29310,"[27813, 12792, 24732, 7935, 15333, 21135, 24681, 28173, 29070, 29310, 20598]","[25800, 24042, 28173, 29070, 29310, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 8, 8, 8, 9, 8, 7, 7, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,SP,0.15,random,29544,2,29544,"[29064, 11541, 24732, 7935, 13128, 23340, 24681, 29544, 29283, 27726, 20598]","[25800, 24042, 29544, 29283, 27726, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 8, 9, 7, 5, 5, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,DP,0.15,random,29328,5,29328,"[27813, 14730, 20694, 7935, 17433, 21135, 24681, 29139, 29328, 28086, 20598]","[23700, 26142, 29139, 29328, 28086, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 7, 7, 9, 8, 8, 8, 9, 5, 5, 6, 8, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,roulette,UX,0.15,random,29097,4,29097,"[29064, 11541, 24732, 7935, 13128, 23340, 24681, 28455, 29001, 29097, 20598]","[25800, 24042, 28455, 29001, 29097, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 8, 9, 9, 7, 7, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,SP,0.05,random,29649,6,29649,"[27813, 12792, 24732, 9636, 11427, 23340, 24681, 29649, 28959, 27945, 20598]","[27501, 22341, 29649, 28959, 27945, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 7, 8, 8, 7, 8, 9, 5, 5, 6, 7, 7, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,DP,0.05,random,29418,23,29418,"[27813, 12792, 22632, 7935, 24822, 13746, 24681, 28173, 28962, 29418, 20598]","[23700, 26142, 28173, 28962, 29418, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 8, 9, 8, 7, 7, 4, 4, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,UX,0.05,random,28896,22,28896,"[27813, 14730, 20694, 7935, 15228, 23340, 24681, 28869, 28788, 28896, 20598]","[23700, 26142, 28869, 28788, 28896, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 8, 8, 9, 9, 7, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,SP,0.1,random,29433,4,29433,"[29064, 11541, 24732, 9636, 21021, 13746, 23265, 29139, 29433, 29397, 20598]","[27501, 20925, 29139, 29433, 29397, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 9, 9, 7, 7, 9, 8, 8, 9, 8, 4, 4, 9, 9, 9, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,DP,0.1,random,29484,9,29484,"[27813, 14730, 22794, 7935, 13128, 20916, 27105, 29124, 29484, 27945, 20598]","[25800, 24042, 29124, 29484, 27945, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 8, 8, 7, 7, 7, 9, 5, 5, 6, 7, 7, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,UX,0.1,random,29139,0,29139,"[27813, 12792, 24732, 9636, 11427, 23340, 24681, 29139, 28680, 28734, 20598]","[27501, 22341, 29139, 28680, 28734, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 7, 8, 9, 9, 9, 8, 5, 5, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,SP,0.15,random,29001,11,29001,"[27813, 12792, 22632, 7935, 17433, 21135, 24681, 28902, 29001, 28650, 20598]","[23700, 26142, 28902, 29001, 28650, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 9, 8, 9, 7, 7, 7, 8, 5, 5, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,DP,0.15,random,29139,10,29139,"[27813, 14730, 22794, 7935, 15333, 18711, 27105, 29139, 28317, 29097, 20598]","[25800, 24042, 29139, 28317, 29097, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 7, 9, 9, 8, 8, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,rank,UX,0.15,random,29259,6,29259,"[29064, 13479, 20694, 7935, 15228, 20916, 27105, 28335, 28959, 29259, 20598]","[23700, 26142, 28335, 28959, 29259, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 8, 8, 9, 8, 7, 5, 5, 6, 7, 7, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,tournament,SP,0.05,random,31089,1,31089,"[29064, 11541, 30021, 7935, 17433, 13746, 23265, 29841, 28044, 30084, 20598]","[31089, 17337, 29841, 28044, 30084, 20598]",0,"[0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 8, 7, 8, 9, 8, 8, 9, 2, 2, 8, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
23121,1000,1000,0.05,0.1,tournament,DP,0.05,random,29688,9,29688,"[27813, 12792, 22632, 7935, 24822, 13746, 24681, 28656, 29688, 28209, 20598]","[23700, 26142, 28656, 29688, 28209, 20598]",0,"[0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 8, 8, 7, 9, 7, 9, 8, 7, 8, 4, 4, 6, 9, 9, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
